OBJECTID,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight
4187,Polygon,15760,6,115,40400,1,61150404001,Block Group 1,G5030,S,1173085,0,39.1206976,-121.5825375,15000US061150404001,482.270754,1011,641572,Linda CDP,18634,5869,36063,9146.576552,6857.882786,1951680.497,482.270754,1
4188,Polygon,15788,6,115,40400,2,61150404002,Block Group 2,G5030,S,887874,0,39.1179717,-121.5730933,15000US061150404002,364.988457,1011,641572,Linda CDP,18634,5869,36063,9146.576552,5584.811908,1477055.879,364.988457,1
4190,Polygon,15789,6,115,40400,3,61150404003,Block Group 3,G5030,S,16161423,361813,39.0966096,-121.5822309,15000US061150404003,6788.314214,1011,641572,Linda CDP,18634,5869,36063,9146.576552,11731.64077,4039948.762,998.29308,0.147060529
3073,Polygon,12309,6,107,1400,5,61070014005,Block Group 5,G5030,S,19189310,0,36.3458768,-119.0878616,15000US061070014005,7323.736519,1012,641656,Lindcove CDP,520,148,45625,674.76716,6994.72189,2730685.815,674.76716,0.092134276
323,Polygon,1422,6,107,2500,2,61070025002,Block Group 2,G5030,S,65789501,0,36.182521,-119.1200113,15000US061070025002,25005.10392,416,641712,Lindsay city,12688,3245,30198,2570.485816,1047.234048,10280.58117,2.540387,0.000101595
1585,Polygon,6749,6,107,2800,2,61070028002,Block Group 2,G5030,S,4983591,0,36.1940181,-119.1002187,15000US061070028002,1894.703086,416,641712,Lindsay city,12688,3245,30198,2570.485816,6714.780985,1202581.132,297.164269,0.156839492
1587,Polygon,6751,6,107,2601,2,61070026012,Block Group 2,G5030,S,381513,0,36.2066024,-119.0974021,15000US061070026012,145.093077,416,641712,Lindsay city,12688,3245,30198,2570.485816,3126.199116,587170.85,145.093077,1
1588,Polygon,6752,6,107,2602,2,61070026022,Block Group 2,G5030,S,644036,0,36.2072154,-119.0780381,15000US061070026022,244.936557,416,641712,Lindsay city,12688,3245,30198,2570.485816,3971.804148,991223.0798,244.936557,1
1589,Polygon,6753,6,107,2602,5,61070026025,Block Group 5,G5030,S,219193,0,36.2125622,-119.0766689,15000US061070026025,83.374259,416,641712,Lindsay city,12688,3245,30198,2570.485816,1977.983615,15689.89687,3.877058,0.046501859
1590,Polygon,6754,6,107,2800,1,61070028001,Block Group 1,G5030,S,2408252,0,36.196668,-119.0813922,15000US061070028001,915.649736,416,641712,Lindsay city,12688,3245,30198,2570.485816,6391.556368,1635350.384,404.10388,0.441330199
3047,Polygon,12270,6,107,2601,1,61070026011,Block Group 1,G5030,S,377879,0,36.2080386,-119.0917471,15000US061070026011,143.715854,416,641712,Lindsay city,12688,3245,30198,2570.485816,3138.417235,581597.4272,143.715854,1
3081,Polygon,12323,6,107,2500,4,61070025004,Block Group 4,G5030,S,5787402,0,36.2261375,-119.089665,15000US061070025004,2201.792284,416,641712,Lindsay city,12688,3245,30198,2570.485816,5997.860255,627829.8502,155.140135,0.070460841
3107,Polygon,12435,6,107,2602,4,61070026024,Block Group 4,G5030,S,434980,0,36.2068774,-119.085653,15000US061070026024,165.428143,416,641712,Lindsay city,12688,3245,30198,2570.485816,3592.981406,669463.9434,165.428143,1
5177,Polygon,20455,6,107,2601,3,61070026013,Block Group 3,G5030,S,4929245,0,36.2146817,-119.1060539,15000US061070026013,1875.022555,416,641712,Lindsay city,12688,3245,30198,2570.485816,10768.086,2518484.472,622.331066,0.331905909
5178,Polygon,20456,6,107,2602,1,61070026021,Block Group 1,G5030,S,649707,0,36.2169321,-119.07814,15000US061070026021,247.153743,416,641712,Lindsay city,12688,3245,30198,2570.485816,4970.520199,508413.7043,125.631762,0.50831422
5179,Polygon,20457,6,107,2602,3,61070026023,Block Group 3,G5030,S,922138,0,36.215842,-119.0861386,15000US061070026023,350.779249,416,641712,Lindsay city,12688,3245,30198,2570.485816,6478.040674,1054301.711,260.523626,0.742699652
248,Polygon,1099,6,107,1602,1,61070016021,Block Group 1,G5030,S,3232940,0,36.305241,-119.2316408,15000US061070016021,1232.598721,1014,641740,Linnell Camp CDP,561,164,20556,115.67369,2919.912673,468114.8155,115.67369,0.093845376
2757,Polygon,11000,6,63,202,2,60630002022,Block Group 2,G5030,S,1123472857,14350461,39.8236726,-121.0977801,15000US060630002022,477018.2341,1016,641789,Little Grass Valley CDP,0,0,0,10831.75174,53399.15294,43834544.09,10831.75174,0.022707207
4214,Polygon,15954,6,45,11002,2,60450110022,Block Group 2,G5030,S,157472686,2757177,39.3053579,-123.6833962,15000US060450110022,66226.66777,1017,641866,Little River CDP,38,18,0,1788.289528,10173.22078,1875273.137,463.390084,0.006997032
4216,Polygon,15956,6,45,11001,1,60450110011,Block Group 1,G5030,S,201440115,11422425,39.1633261,-123.6926693,15000US060450110011,87639.16987,1017,641866,Little River CDP,38,18,0,1788.289528,11772.84031,5361677.827,1324.899445,0.015117663
1752,Polygon,7327,6,37,910002,2,60379100022,Block Group 2,G5030,S,3706376,3763,34.5311322,-117.9646714,15000US060379100022,1354.145343,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,5692.202661,1828877.778,451.925541,0.333734886
1753,Polygon,7328,6,37,910002,3,60379100023,Block Group 3,G5030,S,5058453,398,34.5319645,-117.9859128,15000US060379100023,1846.331741,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,9858.383628,3046854.611,752.894171,0.407778383
1810,Polygon,7561,6,37,911001,1,60379110011,Block Group 1,G5030,S,42674732,286466,34.4955324,-117.8987818,15000US060379110011,15666.09142,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,4954.526822,717207.3522,177.225796,0.0113127
2794,Polygon,11269,6,37,911001,3,60379110013,Block Group 3,G5030,S,90922390,262308,34.4560847,-117.9131247,15000US060379110013,33226.94761,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,5903.895106,1096540.539,270.961068,0.008154859
2983,Polygon,11885,6,37,910002,1,60379100021,Block Group 1,G5030,S,63712788,229558,34.5334047,-117.901065,15000US060379100021,23339.32558,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,2481.699162,364165.424,89.987236,0.003855606
5374,Polygon,21384,6,37,910706,1,60379107061,Block Group 1,G5030,S,20974924,137079,34.5534723,-117.9994644,15000US060379107061,7709.498999,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,102.267432,300.554884,0.074269,9.63344E-06
2717,Polygon,10786,6,101,50701,1,61010507011,Block Group 1,G5030,S,15533647,83010,39.2789355,-121.6400191,15000US061010507011,6449.043445,84,641936,Live Oak city,8500,2405,42349,3338.033131,17629.0571,5305446.119,1311.004287,0.203286627
2718,Polygon,10787,6,101,50702,2,61010507022,Block Group 2,G5030,S,32404367,387595,39.2295585,-121.6522486,15000US061010507022,13522.34874,84,641936,Live Oak city,8500,2405,42349,3338.033131,13572.68069,2370311.124,585.716634,0.043314711
3408,Polygon,13641,6,101,50702,1,61010507021,Block Group 1,G5030,S,1103194,0,39.2676557,-121.6640114,15000US061010507021,455.423932,84,641936,Live Oak city,8500,2405,42349,3338.033131,6743.344741,1638000.691,404.758786,0.888751683
5086,Polygon,19915,6,101,50701,2,61010507012,Block Group 2,G5030,S,7700821,0,39.2905595,-121.6737823,15000US061010507012,3181.129935,84,641936,Live Oak city,8500,2405,42349,3338.033131,12825.14935,4194782.881,1036.553424,0.325844415
1003,Polygon,4484,6,77,4704,3,60770047043,Block Group 3,G5030,S,29309161,211332,38.1255586,-121.1865434,15000US060770047043,11806.82838,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,14549.41373,13091108.78,3234.883429,0.273984115
4318,Polygon,16362,6,77,4701,1,60770047011,Block Group 1,G5030,S,7721252,24339,38.1615164,-121.1664965,15000US060770047011,3101.042719,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,17680.11763,12549474.64,3101.042719,1
4364,Polygon,16586,6,77,4701,2,60770047012,Block Group 2,G5030,S,5890655,0,38.1606765,-121.1365313,15000US060770047012,2358.211104,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,16999.17396,9543341.75,2358.211104,1
1005,Polygon,4486,6,77,4404,2,60770044042,Block Group 2,G5030,S,255843,0,38.1279664,-121.2628655,15000US060770044042,102.330823,248,642202,Lodi city,63158,21988,48662,14381.52758,2644.925797,414118.1491,102.330823,1
1010,Polygon,4495,6,77,4105,3,60770041053,Block Group 3,G5030,S,552413,0,38.1476503,-121.3065992,15000US060770041053,221.06991,248,642202,Lodi city,63158,21988,48662,14381.52758,5021.009875,894638.1832,221.06991,1
1011,Polygon,4506,6,77,4106,1,60770041061,Block Group 1,G5030,S,34873207,13935,38.0947086,-121.3399402,15000US060770041061,13940.23536,248,642202,Lodi city,63158,21988,48662,14381.52758,6755.340901,2086142.798,515.497112,0.036979082
1013,Polygon,4507,6,77,4201,3,60770042013,Block Group 3,G5030,S,813040,0,38.1409616,-121.3020943,15000US060770042013,325.311927,248,642202,Lodi city,63158,21988,48662,14381.52758,4551.380414,1316490.662,325.311927,1
1014,Polygon,4508,6,77,4307,3,60770043073,Block Group 3,G5030,S,309060,0,38.1038268,-121.2864323,15000US060770043073,123.535827,248,642202,Lodi city,63158,21988,48662,14381.52758,4086.681366,499931.7552,123.535827,1
1661,Polygon,7028,6,77,4201,5,60770042015,Block Group 5,G5030,S,569994,0,38.1332209,-121.3021487,15000US060770042015,228.016499,248,642202,Lodi city,63158,21988,48662,14381.52758,3900.489564,922750.0324,228.016499,1
1663,Polygon,7033,6,77,4307,1,60770043071,Block Group 1,G5030,S,855729,0,38.1117185,-121.2847388,15000US060770043071,342.120264,248,642202,Lodi city,63158,21988,48662,14381.52758,4795.776561,1384511.589,342.120264,1
1678,Polygon,7052,6,77,4308,2,60770043082,Block Group 2,G5030,S,423690,0,38.111729,-121.275982,15000US060770043082,169.391055,248,642202,Lodi city,63158,21988,48662,14381.52758,3489.473063,685501.2803,169.391055,1
2218,Polygon,8600,6,77,4102,1,60770041021,Block Group 1,G5030,S,22350506,0,38.0992739,-121.2488365,15000US060770041021,8932.724527,248,642202,Lodi city,63158,21988,48662,14381.52758,10898.45589,1706181.243,421.606567,0.047197982
2399,Polygon,9225,6,77,4308,1,60770043081,Block Group 1,G5030,S,336442,0,38.1044854,-121.27615,15000US060770043081,134.483646,248,642202,Lodi city,63158,21988,48662,14381.52758,3140.935926,544236.0056,134.483646,1
2401,Polygon,9240,6,77,4403,1,60770044031,Block Group 1,G5030,S,501572,0,38.1266952,-121.2685596,15000US060770044031,200.611234,248,642202,Lodi city,63158,21988,48662,14381.52758,3665.265857,811844.8608,200.611234,1
2402,Polygon,9241,6,77,4403,2,60770044032,Block Group 2,G5030,S,515967,0,38.1193347,-121.2687812,15000US060770044032,206.326535,248,642202,Lodi city,63158,21988,48662,14381.52758,3689.291508,834973.8653,206.326535,1
2847,Polygon,11428,6,77,4203,2,60770042032,Block Group 2,G5030,S,498604,0,38.1429812,-121.2829556,15000US060770042032,199.511341,248,642202,Lodi city,63158,21988,48662,14381.52758,3725.192984,807393.7528,199.511341,1
2851,Polygon,11435,6,77,4201,1,60770042011,Block Group 1,G5030,S,411538,0,38.1413787,-121.2908177,15000US060770042011,164.667093,248,642202,Lodi city,63158,21988,48662,14381.52758,4476.722453,666384.0824,164.667093,1
2861,Polygon,11488,6,77,4303,1,60770043031,Block Group 1,G5030,S,647929,0,38.1263036,-121.292768,15000US060770043031,259.145105,248,642202,Lodi city,63158,21988,48662,14381.52758,4324.611055,1048723.034,259.145105,1
2869,Polygon,11508,6,77,4001,1,60770040011,Block Group 1,G5030,S,259004858,18541447,38.1307811,-121.4831824,15000US060770040011,111022.2975,248,642202,Lodi city,63158,21988,48662,14381.52758,13237.81101,6433507.155,1589.75424,0.014319234
2877,Polygon,11566,6,77,4302,1,60770043021,Block Group 1,G5030,S,479848,0,38.1266018,-121.2752542,15000US060770043021,191.921067,248,642202,Lodi city,63158,21988,48662,14381.52758,3701.144397,776677.0017,191.921067,1
2879,Polygon,11568,6,77,4600,2,60770046002,Block Group 2,G5030,S,38982757,623716,38.1592699,-121.2175984,15000US060770046002,15857.33805,248,642202,Lodi city,63158,21988,48662,14381.52758,1062.613633,67790.86096,16.751487,0.001056387
3371,Polygon,13337,6,77,4202,1,60770042021,Block Group 1,G5030,S,1210506,227033,38.1480447,-121.287501,15000US060770042021,575.300519,248,642202,Lodi city,63158,21988,48662,14381.52758,12996.97844,2328158.599,575.300519,1
3929,Polygon,15104,6,77,4104,1,60770041041,Block Group 1,G5030,S,8096046,0,38.1305268,-121.3204172,15000US060770041041,3238.456732,248,642202,Lodi city,63158,21988,48662,14381.52758,13785.25848,3766213.707,930.651675,0.287375053
3930,Polygon,15105,6,77,4201,2,60770042012,Block Group 2,G5030,S,415336,0,38.1402253,-121.2949927,15000US060770042012,166.180802,248,642202,Lodi city,63158,21988,48662,14381.52758,3527.700309,672509.8463,166.180802,1
3931,Polygon,15106,6,77,4201,4,60770042014,Block Group 4,G5030,S,553139,0,38.1330901,-121.2928873,15000US060770042014,221.274467,248,642202,Lodi city,63158,21988,48662,14381.52758,3785.381672,895465.997,221.274467,1
3932,Polygon,15107,6,77,4203,1,60770042031,Block Group 1,G5030,S,571355,0,38.1417882,-121.2746168,15000US060770042031,228.615058,248,642202,Lodi city,63158,21988,48662,14381.52758,4500.316837,925172.3152,228.615058,1
3933,Polygon,15108,6,77,4204,1,60770042041,Block Group 1,G5030,S,599211,0,38.1342107,-121.2755359,15000US060770042041,239.710761,248,642202,Lodi city,63158,21988,48662,14381.52758,4308.196916,970075.0337,239.710761,1
3934,Polygon,15109,6,77,4204,2,60770042042,Block Group 2,G5030,S,534385,0,38.1375471,-121.2841991,15000US060770042042,213.797103,248,642202,Lodi city,63158,21988,48662,14381.52758,3854.817181,865206.1781,213.797103,1
3935,Polygon,15110,6,77,4204,3,60770042043,Block Group 3,G5030,S,396544,0,38.1321998,-121.2837144,15000US060770042043,158.626499,248,642202,Lodi city,63158,21988,48662,14381.52758,3294.336121,641938.6654,158.626499,1
3936,Polygon,15111,6,77,4302,2,60770043022,Block Group 2,G5030,S,689886,0,38.1261891,-121.2833026,15000US060770043022,275.924408,248,642202,Lodi city,63158,21988,48662,14381.52758,4375.413802,1116626.462,275.924408,1
3937,Polygon,15112,6,77,4302,3,60770043023,Block Group 3,G5030,S,643334,0,38.1190195,-121.2835835,15000US060770043023,257.256811,248,642202,Lodi city,63158,21988,48662,14381.52758,4056.100272,1041081.378,257.256811,1
4131,Polygon,15513,6,77,4302,4,60770043024,Block Group 4,G5030,S,449997,0,38.1190932,-121.2757642,15000US060770043024,179.945253,248,642202,Lodi city,63158,21988,48662,14381.52758,3465.767546,728212.6016,179.945253,1
4132,Polygon,15514,6,77,4303,2,60770043032,Block Group 2,G5030,S,452628,0,38.1275714,-121.3018836,15000US060770043032,181.039115,248,642202,Lodi city,63158,21988,48662,14381.52758,3511.048814,732639.3071,181.039115,1
4133,Polygon,15515,6,77,4303,3,60770043033,Block Group 3,G5030,S,432292,0,38.1200598,-121.2920576,15000US060770043033,172.869486,248,642202,Lodi city,63158,21988,48662,14381.52758,4186.646742,699577.9884,172.869486,1
4134,Polygon,15516,6,77,4303,4,60770043034,Block Group 4,G5030,S,1078955,0,38.1195723,-121.3002708,15000US060770043034,431.458784,248,642202,Lodi city,63158,21988,48662,14381.52758,6182.626537,1746051.752,431.458784,1
4135,Polygon,15517,6,77,4305,1,60770043051,Block Group 1,G5030,S,577786,73250,38.1121215,-121.294051,15000US060770043051,260.286434,248,642202,Lodi city,63158,21988,48662,14381.52758,4217.232177,1053341.829,260.286434,1
4136,Polygon,15518,6,77,4305,2,60770043052,Block Group 2,G5030,S,1616562,0,38.106355,-121.299243,15000US060770043052,646.207813,248,642202,Lodi city,63158,21988,48662,14381.52758,8003.007436,2523937.649,623.678576,0.965136236
4251,Polygon,16169,6,77,4404,1,60770044041,Block Group 1,G5030,S,3398322,0,38.1264792,-121.2508737,15000US060770044041,1359.1947,248,642202,Lodi city,63158,21988,48662,14381.52758,15617.97741,4741203.652,1171.576937,0.861964027
4252,Polygon,16170,6,77,4501,1,60770045011,Block Group 1,G5030,S,1628646,79879,38.1424687,-121.2553368,15000US060770045011,683.672373,248,642202,Lodi city,63158,21988,48662,14381.52758,10360.64769,2579132.375,637.317489,0.932197225
4253,Polygon,16171,6,77,4501,2,60770045012,Block Group 2,G5030,S,748492,0,38.1416885,-121.2660129,15000US060770045012,299.49211,248,642202,Lodi city,63158,21988,48662,14381.52758,4440.761081,1212001.57,299.49211,1
4254,Polygon,16172,6,77,4502,2,60770045022,Block Group 2,G5030,S,428234,0,38.1340902,-121.2684596,15000US060770045022,171.313186,248,642202,Lodi city,63158,21988,48662,14381.52758,3449.784412,693279.8662,171.313186,1
4316,Polygon,16360,6,77,4402,1,60770044021,Block Group 1,G5030,S,3798415,0,38.1079362,-121.2572403,15000US060770044021,1518.451764,248,642202,Lodi city,63158,21988,48662,14381.52758,9302.821844,2411557.065,595.908728,0.392444951
4317,Polygon,16361,6,77,4402,2,60770044022,Block Group 2,G5030,S,547939,0,38.1135882,-121.2637832,15000US060770044022,219.078068,248,642202,Lodi city,63158,21988,48662,14381.52758,4435.250688,886577.4851,219.078068,1
4875,Polygon,18999,6,77,4307,2,60770043072,Block Group 2,G5030,S,433067,0,38.1053652,-121.2827004,15000US060770043072,173.110641,248,642202,Lodi city,63158,21988,48662,14381.52758,3882.071093,700553.9111,173.110641,1
4876,Polygon,19000,6,77,4404,3,60770044043,Block Group 3,G5030,S,243850,0,38.122373,-121.2628122,15000US060770044043,97.519935,248,642202,Lodi city,63158,21988,48662,14381.52758,2561.636346,394649.175,97.519935,1
4877,Polygon,19001,6,77,4502,1,60770045021,Block Group 1,G5030,S,1218718,0,38.13426,-121.2565623,15000US060770045021,487.543004,248,642202,Lodi city,63158,21988,48662,14381.52758,5944.60316,1973016.538,487.543004,1
5471,Polygon,22134,6,23,10800,1,60230108001,Block Group 1,G5030,S,57516898,22372206,40.6659519,-124.2400512,15000US060230108001,34352.32407,1023,642328,Loleta CDP,661,279,41094,2363.175444,15392.47898,9563431.722,2363.175444,0.068792302
162,Polygon,593,6,83,2708,3,60830027083,Block Group 3,G5030,S,577642,0,34.6322572,-120.4479095,15000US060830027083,211.335214,433,642524,Lompoc city,43045,13359,47908,11067.60077,5564.582719,855243.2664,211.335214,1
163,Polygon,594,6,83,2802,2,60830028022,Block Group 2,G5030,S,1812584,14331,34.6625584,-120.4522868,15000US060830028022,668.885676,433,642524,Lompoc city,43045,13359,47908,11067.60077,7049.467598,1823021.886,450.478519,0.673476104
164,Polygon,595,6,83,2802,3,60830028023,Block Group 3,G5030,S,1928858,0,34.6618871,-120.4648522,15000US060830028023,706.1881,433,642524,Lompoc city,43045,13359,47908,11067.60077,7827.532665,2857841.848,706.1881,1
199,Polygon,733,6,83,2706,3,60830027063,Block Group 3,G5030,S,203577,0,34.648573,-120.4520438,15000US060830027063,74.509707,433,642524,Lompoc city,43045,13359,47908,11067.60077,2265.822587,301530.0875,74.509707,1
200,Polygon,734,6,83,2707,3,60830027073,Block Group 3,G5030,S,437571,0,34.6366579,-120.4711969,15000US060830027073,160.106548,433,642524,Lompoc city,43045,13359,47908,11067.60077,3286.265777,647928.21,160.106548,1
201,Polygon,739,6,83,2809,4,60830028094,Block Group 4,G5030,S,3232710,31765,34.6795332,-120.4448876,15000US060830028094,1195.690295,433,642524,Lompoc city,43045,13359,47908,11067.60077,2325.615897,352350.0341,87.06759,0.072817845
1618,Polygon,6887,6,83,2702,1,60830027021,Block Group 1,G5030,S,315895,0,34.6430433,-120.4597437,15000US060830027021,115.602361,433,642524,Lompoc city,43045,13359,47908,11067.60077,3033.409763,467826.1583,115.602361,1
1652,Polygon,7006,6,83,2606,1,60830026061,Block Group 1,G5030,S,404268969,5746565,34.7122846,-120.5566535,15000US060830026061,150298.6447,433,642524,Lompoc city,43045,13359,47908,11067.60077,9359.995882,166917.9166,41.246315,0.000274429
1784,Polygon,7445,6,83,2705,1,60830027051,Block Group 1,G5030,S,421294,0,34.6519565,-120.4731677,15000US060830027051,154.206828,433,642524,Lompoc city,43045,13359,47908,11067.60077,3763.446579,624052.8921,154.206828,1
1869,Polygon,7697,6,83,3102,2,60830031022,Block Group 2,G5030,S,2044431,0,34.6293207,-120.4472594,15000US060830031022,747.921002,433,642524,Lompoc city,43045,13359,47908,11067.60077,5826.412073,797039.5101,196.952752,0.263333629
1870,Polygon,7698,6,83,3102,3,60830031023,Block Group 3,G5030,S,3497010,0,34.6284198,-120.474173,15000US060830031023,1279.293887,433,642524,Lompoc city,43045,13359,47908,11067.60077,9886.225863,1527959.176,377.566935,0.295136981
2302,Polygon,8956,6,83,3102,1,60830031021,Block Group 1,G5030,S,505231937,3060189,34.5433993,-120.3736886,15000US060830031021,185597.9822,433,642524,Lompoc city,43045,13359,47908,11067.60077,11986.94547,633976.0284,156.658888,0.000844076
2625,Polygon,10535,6,83,2808,2,60830028082,Block Group 2,G5030,S,5890603,1339,34.699516,-120.4465427,15000US060830028082,2159.320793,433,642524,Lompoc city,43045,13359,47908,11067.60077,4548.674122,955691.8169,236.156591,0.109366145
5055,Polygon,19786,6,83,2806,2,60830028062,Block Group 2,G5030,S,1153765,0,34.6457337,-120.4801053,15000US060830028062,422.252414,433,642524,Lompoc city,43045,13359,47908,11067.60077,5227.423586,637153.9102,157.44416,0.372867401
5092,Polygon,19987,6,83,2706,5,60830027065,Block Group 5,G5030,S,161781,0,34.6501953,-120.456462,15000US060830027065,59.214561,433,642524,Lompoc city,43045,13359,47908,11067.60077,2272.552963,239632.827,59.214561,1
5095,Polygon,19993,6,83,2702,3,60830027023,Block Group 3,G5030,S,249103,0,34.6414846,-120.4642617,15000US060830027023,91.157669,433,642524,Lompoc city,43045,13359,47908,11067.60077,2439.96734,368901.9979,91.157669,1
5096,Polygon,19995,6,83,2802,4,60830028024,Block Group 4,G5030,S,667554,0,34.6572512,-120.4709195,15000US060830028024,244.375523,433,642524,Lompoc city,43045,13359,47908,11067.60077,3974.339676,988952.6535,244.375523,1
5139,Polygon,20131,6,83,2702,4,60830027024,Block Group 4,G5030,S,420381,0,34.641519,-120.4711388,15000US060830027024,153.835084,433,642524,Lompoc city,43045,13359,47908,11067.60077,3230.916876,622548.4959,153.835084,1
5151,Polygon,20280,6,83,2604,1,60830026041,Block Group 1,G5030,S,16270048,154843,34.6773779,-120.4864559,15000US060830026041,6016.460762,433,642524,Lompoc city,43045,13359,47908,11067.60077,20954.46537,18808251.19,4647.620086,0.772484068
5152,Polygon,20281,6,83,2702,2,60830027022,Block Group 2,G5030,S,169585,0,34.6454979,-120.4642168,15000US060830027022,62.063446,433,642524,Lompoc city,43045,13359,47908,11067.60077,2021.747822,251161.8548,62.063446,1
5155,Polygon,20297,6,83,2703,1,60830027031,Block Group 1,G5030,S,1069103,25367,34.6444658,-120.4405568,15000US060830027031,400.544985,433,642524,Lompoc city,43045,13359,47908,11067.60077,6950.193722,1392939.497,344.202846,0.859336302
5156,Polygon,20298,6,83,2705,3,60830027053,Block Group 3,G5030,S,277701,0,34.648744,-120.4710729,15000US060830027053,101.638838,433,642524,Lompoc city,43045,13359,47908,11067.60077,2781.94693,411317.7842,101.638838,1
5186,Polygon,20463,6,83,2706,1,60830027061,Block Group 1,G5030,S,427462,0,34.6528825,-120.4453383,15000US060830027061,156.46782,433,642524,Lompoc city,43045,13359,47908,11067.60077,3826.764812,633202.803,156.46782,1
5187,Polygon,20464,6,83,2706,2,60830027062,Block Group 2,G5030,S,277567,0,34.6485035,-120.4445454,15000US060830027062,101.590405,433,642524,Lompoc city,43045,13359,47908,11067.60077,2781.230225,411121.7839,101.590405,1
5188,Polygon,20465,6,83,2706,4,60830027064,Block Group 4,G5030,S,206702,0,34.6517462,-120.4520065,15000US060830027064,75.659383,433,642524,Lompoc city,43045,13359,47908,11067.60077,2281.469921,306182.6585,75.659383,1
5189,Polygon,20466,6,83,2707,1,60830027071,Block Group 1,G5030,S,318885,0,34.6349917,-120.4597887,15000US060830027071,116.672935,433,642524,Lompoc city,43045,13359,47908,11067.60077,3283.560566,472158.6151,116.672935,1
5190,Polygon,20467,6,83,2707,2,60830027072,Block Group 2,G5030,S,403399,5254,34.6357701,-120.4643071,15000US060830027072,149.519126,433,642524,Lompoc city,43045,13359,47908,11067.60077,3283.614013,605082.4364,149.519126,1
5191,Polygon,20468,6,83,2708,1,60830027081,Block Group 1,G5030,S,301880,0,34.6380914,-120.449127,15000US060830027081,110.462266,433,642524,Lompoc city,43045,13359,47908,11067.60077,4367.55038,447024.9309,110.462266,1
5671,Polygon,23033,6,83,2802,1,60830028021,Block Group 1,G5030,S,1256982,0,34.6591761,-120.442997,15000US060830028021,460.173072,433,642524,Lompoc city,43045,13359,47908,11067.60077,6758.853266,1125973.122,278.234018,0.604629073
5672,Polygon,23034,6,83,2806,1,60830028061,Block Group 1,G5030,S,965938,3077,34.6575126,-120.4798985,15000US060830028061,354.750087,433,642524,Lompoc city,43045,13359,47908,11067.60077,5611.463728,1435622.669,354.750087,1
5684,Polygon,23086,6,83,2705,2,60830027052,Block Group 2,G5030,S,578791,0,34.6502583,-120.4622042,15000US060830027052,211.846521,433,642524,Lompoc city,43045,13359,47908,11067.60077,3712.259169,857312.4524,211.846521,1
5685,Polygon,23131,6,83,2702,5,60830027025,Block Group 5,G5030,S,287577,0,34.6455357,-120.4711256,15000US060830027025,105.245586,433,642524,Lompoc city,43045,13359,47908,11067.60077,2814.306405,425913.7758,105.245586,1
5686,Polygon,23132,6,83,2703,2,60830027032,Block Group 2,G5030,S,1001664,0,34.6418985,-120.4499443,15000US060830027032,366.553708,433,642524,Lompoc city,43045,13359,47908,11067.60077,6062.758571,1483390.226,366.553708,1
5687,Polygon,23136,6,83,2708,2,60830027082,Block Group 2,G5030,S,576598,0,34.6356324,-120.4491663,15000US060830027082,210.970359,433,642524,Lompoc city,43045,13359,47908,11067.60077,4786.180501,853766.7519,210.970359,1
1390,Polygon,6194,6,107,302,2,61070003022,Block Group 2,G5030,S,1629879,0,36.4809734,-119.4440037,15000US061070003022,624.20331,1027,642566,London CDP,2080,467,24816,624.20331,6595.711104,2526061.172,624.20331,1
1555,Polygon,6678,6,27,800,2,60270008002,Block Group 2,G5030,S,4952816097,61292890,36.1082164,-117.695979,15000US060270008002,1902527.464,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,20709.00171,14267099.46,3525.477055,0.001853049
4210,Polygon,15921,6,27,800,4,60270008004,Block Group 4,G5030,S,444239039,2643174,36.617575,-118.1551223,15000US060270008004,171730.6434,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,47219.02513,53087847.27,13118.29275,0.076388771
4405,Polygon,16785,6,27,800,3,60270008003,Block Group 3,G5030,S,106479236,804458,36.651102,-118.0530816,15000US060270008003,41270.5875,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,19619.69297,9965666.013,2462.569702,0.059668879
88,Polygon,256,6,109,3100,5,61090031005,Block Group 5,G5030,S,1433840366,21073971,38.2247004,-119.7599789,15000US061090031005,582818.7487,1029,642622,Long Barn CDP,291,129,24388,2979.332324,18957.12656,12056930.15,2979.332324,0.005111936
3542,Polygon,14134,6,49,200,2,60490002002,Block Group 2,G5030,S,1322681219,25460910,41.3117069,-121.1804989,15000US060490002002,590949.9699,1030,643126,Lookout CDP,67,19,36635,6171.74575,26999.35154,24976168.93,6171.74575,0.01044377
